"Lon","Lat","origin"
41.5,-26.1,"no_encounter"
60.6,-25.08,"no_sperm_whale_sighting"
48.13,-12.66,"no_encounter"
58.5,-33.83,"no_sperm_whale_sighting"
46.3,-26.28,"no_sperm_whale_sighting"
72.61,-34.25,"no_sperm_whale_sighting"
32.16,-28.45,"no_sperm_whale_sighting"
62.41,-39.36,"no_encounter"
42.4,-6.45,"no_encounter"
32.45,-26,"no_sperm_whale_sighting"
41.33,-15.76,"no_encounter"
30.63,-37.06,"no_encounter"
40.18,-24.1,"no_sperm_whale_sighting"
73.71,-35.26,"no_encounter"
43.1,-23.73,"no_encounter"
54.81,-36.18,"no_encounter"
77.8,-37.53,"no_encounter"
74.21,-37.3,"no_sperm_whale_sighting"
44.16,-12.16,"no_sperm_whale_sighting"
45.6,-34.43,"no_encounter"
71.01,-33.71,"no_sperm_whale_sighting"
69.33,-38.5,"no_encounter"
57.16,-5.05,"no_encounter"
57.28,-36.5,"no_sperm_whale_sighting"
51.03,-3,"no_sperm_whale_sighting"
66.8,-34.33,"no_encounter"
49.46,-24.83,"no_sperm_whale_sighting"
41.31,-4.33,"no_sperm_whale_sighting"
62.58,-34.06,"no_sperm_whale_sighting"
42.2,-37.2,"no_encounter"
55.33,-36.41,"no_sperm_whale_sighting"
74.5,7.45,"no_encounter"
74.11,-38.78,"no_encounter"
36.46,-37.65,"no_sperm_whale_sighting"
52.5,-28.23,"no_encounter"
76.84,-15.67,"no_sperm_whale_sighting"
44.56,-9.85,"no_sperm_whale_sighting"
48.33,-36.3,"no_encounter"
45.81,-2.13,"no_encounter"
49.1,2.11,"no_encounter"
54,-11.88,"no_encounter"
47.15,-8.83,"no_encounter"
40.5,-5.5,"no_sperm_whale_sighting"
42.41,-6.35,"no_sperm_whale_sighting"
72.46,-35.31,"no_sperm_whale_sighting"
43.33,-23.65,"no_encounter"
31.4,-32.68,"no_sperm_whale_sighting"
38.83,-39,"no_encounter"
42.66,-3.8,"no_sperm_whale_sighting"
31.28,-38.56,"no_sperm_whale_sighting"
34.08,-37.23,"no_encounter"
67.66,-24.41,"no_encounter"
47.33,-26.16,"no_encounter"
43.61,-39.3,"no_encounter"
65.5,-36.91,"no_encounter"
42.66,-24.7,"no_encounter"
36.16,-38.16,"no_encounter"
36.28,-24.33,"no_sperm_whale_sighting"
35.5,-27.98,"no_encounter"
36.05,-39.2,"no_encounter"
36.28,-33.63,"no_encounter"
57.46,-20.26,"no_encounter"
77.95,-38.78,"no_encounter"
31.95,-34.5,"no_sperm_whale_sighting"
41.65,-5.45,"no_encounter"
33.93,-30.58,"no_sperm_whale_sighting"
61.21,-36.53,"no_encounter"
74.13,-33,"no_sperm_whale_sighting"
54.45,1.76,"no_encounter"
43.83,-8.3,"no_sperm_whale_sighting"
53.75,-18.25,"no_encounter"
48.33,2,"no_sperm_whale_sighting"
48.28,-27.51,"no_sperm_whale_sighting"
26.58,-38.9,"no_sperm_whale_sighting"
41,-5.5,"no_sperm_whale_sighting"
47.7,-26.75,"no_sperm_whale_sighting"
68.86,-32.78,"no_encounter"
34.32,-38.12,"no_sperm_whale_sighting"
74.6,-33.35,"no_sperm_whale_sighting"
42.3,-3.55,"no_sperm_whale_sighting"
42.46,-17.1,"no_sperm_whale_sighting"
56.66,-26.33,"no_sperm_whale_sighting"
36,-24.16,"no_encounter"
50.5,-37.16,"no_sperm_whale_sighting"
75.36,-36.55,"no_encounter"
50.96,-16.72,"no_encounter"
35.03,-25.71,"no_sperm_whale_sighting"
41.41,-36.7,"no_sperm_whale_sighting"
46.61,-25.83,"no_encounter"
41.5,-9.28,"no_encounter"
38.26,-22.25,"no_encounter"
43.33,-23.65,"no_sperm_whale_sighting"
42.96,-37.45,"no_sperm_whale_sighting"
30.55,-33.25,"no_encounter"
33.75,-35.36,"no_sperm_whale_sighting"
41.25,-6.95,"no_sperm_whale_sighting"
48.16,-25.93,"no_encounter"
42.28,-27.45,"no_sperm_whale_sighting"
43,-25.33,"no_sperm_whale_sighting"
37.5,-21.73,"no_sperm_whale_sighting"
63.7,-36.4,"no_sperm_whale_sighting"
42.85,-3.3,"no_sperm_whale_sighting"
79.93,-36.78,"no_encounter"
40.5,-26.83,"no_encounter"
35.13,-39.16,"no_sperm_whale_sighting"
51.18,-37.85,"no_encounter"
48.73,-25.8,"no_sperm_whale_sighting"
37.25,-23.55,"no_sperm_whale_sighting"
48.7,-23.8,"no_sperm_whale_sighting"
61.21,-19.9,"no_sperm_whale_sighting"
37.7,-36.75,"no_sperm_whale_sighting"
67.51,-35.75,"no_encounter"
40.78,-23.3,"no_encounter"
73.1,-31.41,"no_sperm_whale_sighting"
46.09,-34.83,"no_sperm_whale_sighting"
55.83,-4.25,"no_sperm_whale_sighting"
62.71,-34.26,"no_encounter"
54.16,12.95,"no_sperm_whale_sighting"
34.33,-31,"no_encounter"
57.7,-34.8,"no_encounter"
55.2,11.28,"no_sperm_whale_sighting"
37,-23.98,"no_encounter"
62.2,-34.96,"no_sperm_whale_sighting"
52.83,15.7,"no_sperm_whale_sighting"
27,-37.58,"no_encounter"
58.03,12.86,"no_sperm_whale_sighting"
39.81,-27.26,"no_sperm_whale_sighting"
73.93,-29.7,"no_sperm_whale_sighting"
35.91,-25,"no_sperm_whale_sighting"
35.61,-25.76,"no_encounter"
39,-30.13,"no_sperm_whale_sighting"
61.35,-35.73,"no_encounter"
57.46,-20.26,"no_encounter"
51.08,-22.23,"no_sperm_whale_sighting"
41.51,-11.5,"no_encounter"
76.08,-39.33,"no_sperm_whale_sighting"
66.95,-35.03,"no_sperm_whale_sighting"
57.5,-32.96,"no_encounter"
41.9,-25.8,"no_sperm_whale_sighting"
46.66,-11.93,"no_sperm_whale_sighting"
45.13,-12.1,"no_encounter"
55,-3.63,"no_sperm_whale_sighting"
68.95,-35.11,"no_sperm_whale_sighting"
42.76,-20.5,"no_sperm_whale_sighting"
26.55,-36.13,"no_encounter"
69.06,-32.81,"no_encounter"
76.58,6.71,"no_encounter"
52.85,-7.98,"no_sperm_whale_sighting"
72.88,-33.93,"no_sperm_whale_sighting"
73.15,-24.5,"no_sperm_whale_sighting"
56.85,-3.51,"no_encounter"
44,-5.66,"no_encounter"
73.98,-38.51,"no_sperm_whale_sighting"
80.73,-32.6,"no_encounter"
53.51,-38.95,"no_sperm_whale_sighting"
50.56,-3.11,"no_sperm_whale_sighting"
72.18,-34.11,"no_encounter"
40.6,-4.51,"no_sperm_whale_sighting"
42.36,-15.23,"no_sperm_whale_sighting"
71.43,-32.38,"no_encounter"
50.3,-21.73,"no_encounter"
32.13,-36.16,"no_sperm_whale_sighting"
36,-25.46,"no_encounter"
46.68,-27.13,"no_encounter"
30.18,-37.15,"no_sperm_whale_sighting"
82.93,-39.36,"no_encounter"
58.55,-37.98,"no_sperm_whale_sighting"
78.51,-37.88,"no_encounter"
75.05,-33.08,"no_sperm_whale_sighting"
56.9,-4.45,"no_sperm_whale_sighting"
48.85,-10.15,"no_encounter"
56.13,-4.01,"no_sperm_whale_sighting"
40.5,-17.83,"no_encounter"
30.38,-31.11,"no_encounter"
46.75,-31.1,"no_sperm_whale_sighting"
79,-38.93,"no_encounter"
30,-32.38,"no_encounter"
65.75,-36.66,"no_encounter"
43.11,-25.58,"no_sperm_whale_sighting"
39.7,-4,"no_sperm_whale_sighting"
66.28,-34.7,"no_encounter"
44.48,-30.31,"no_encounter"
44.65,-32.83,"no_encounter"
50.16,-2,"no_encounter"
40.33,-22.9,"no_sperm_whale_sighting"
68.83,-34.68,"no_encounter"
41.83,-5.83,"no_encounter"
77.58,-39.66,"no_sperm_whale_sighting"
40.33,-24.51,"no_encounter"
49.75,-18.03,"no_sperm_whale_sighting"
50.41,-27.16,"no_encounter"
64.65,-39.95,"no_sperm_whale_sighting"
52.35,-0.33,"no_encounter"
44.91,-9.18,"no_encounter"
66.77,-33.95,"no_sperm_whale_sighting"
76.26,-33.36,"no_encounter"
39.48,-26.4,"no_sperm_whale_sighting"
54.16,-16.16,"no_sperm_whale_sighting"
44.76,-9.66,"no_sperm_whale_sighting"
71.43,-8.05,"no_encounter"
29.63,-33.03,"no_encounter"
68.66,-22.96,"no_encounter"
71.4,-34.26,"no_sperm_whale_sighting"
36.03,-24.23,"no_sperm_whale_sighting"
78.2,5.8,"no_sperm_whale_sighting"
40.06,-22.08,"no_sperm_whale_sighting"
42.66,-23.36,"no_sperm_whale_sighting"
45.18,-12.61,"no_sperm_whale_sighting"
38.41,-21.78,"no_sperm_whale_sighting"
80,-33.61,"no_encounter"
39.66,-39.5,"no_sperm_whale_sighting"
78.08,-38.48,"no_sperm_whale_sighting"
38.7,-22.36,"no_encounter"
48.25,-9.4,"no_sperm_whale_sighting"
54.76,-21.05,"no_sperm_whale_sighting"
47.25,-37,"no_encounter"
35.41,-27.41,"no_encounter"
48.58,-38,"no_encounter"
62.08,-33.73,"no_encounter"
51.58,-23.71,"no_encounter"
35.8,-26.68,"no_encounter"
27.25,-37.9,"no_sperm_whale_sighting"
67.38,-34.31,"no_encounter"
38.5,-26.63,"no_sperm_whale_sighting"
43.8,-4.75,"no_sperm_whale_sighting"
63.43,-35.58,"no_encounter"
36,-20.3,"no_sperm_whale_sighting"
49.25,-26.35,"no_sperm_whale_sighting"
42.5,-27.23,"no_encounter"
42,-37.09,"no_encounter"
56.24,-21.09,"no_encounter"
35.53,-37.38,"no_encounter"
41.31,-6.18,"no_encounter"
57.46,-20.26,"no_sperm_whale_sighting"
66.25,-34.38,"no_encounter"
63.58,-34,"no_sperm_whale_sighting"
34.31,-37.01,"no_sperm_whale_sighting"
82.16,-38.2,"no_sperm_whale_sighting"
81.08,-19.2,"no_sperm_whale_sighting"
29.5,-35,"no_sperm_whale_sighting"
56.26,-30.76,"no_encounter"
49,-38.83,"no_encounter"
43.5,-12.91,"no_encounter"
43.5,-23.41,"no_encounter"
35.1,-25.86,"no_encounter"
77.58,-37.58,"no_sperm_whale_sighting"
55.7,-4.3,"no_encounter"
74,-38.21,"no_encounter"
59.58,-38.46,"no_sperm_whale_sighting"
27.43,-37.46,"no_sperm_whale_sighting"
49,-25.88,"no_encounter"
33,-36.85,"no_sperm_whale_sighting"
48.66,-26,"no_sperm_whale_sighting"
42.1,-17.38,"no_sperm_whale_sighting"
55,-37,"no_encounter"
38.91,-31.86,"no_encounter"
68.7,-35.83,"no_sperm_whale_sighting"
76.33,-38.63,"no_encounter"
71.96,7.65,"no_sperm_whale_sighting"
67.48,-7.83,"no_sperm_whale_sighting"
49.28,-17.41,"no_encounter"
36.66,-24.75,"no_sperm_whale_sighting"
44.96,-11.25,"no_encounter"
69.1,-40.1,"no_encounter"
43.6,-7.76,"no_sperm_whale_sighting"
43.4,-32.33,"no_sperm_whale_sighting"
61.01,-34.96,"no_sperm_whale_sighting"
55.16,-7.44,"no_encounter"
31.31,-37.2,"no_sperm_whale_sighting"
41.16,-3.8,"no_encounter"
38.68,-24.41,"no_sperm_whale_sighting"
41.18,-23.96,"no_sperm_whale_sighting"
44.16,-3.13,"no_sperm_whale_sighting"
54.26,-15.96,"no_sperm_whale_sighting"
74.78,-39.18,"no_encounter"
32.3,-35.3,"no_sperm_whale_sighting"
44.75,-2.76,"no_encounter"
66.33,-35.06,"no_sperm_whale_sighting"
42.9,-24.46,"no_encounter"
56.48,-35,"no_encounter"
39.83,-29.91,"no_sperm_whale_sighting"
40.55,-37.03,"no_sperm_whale_sighting"
45.83,-12.76,"no_encounter"
82.7,-19.31,"no_sperm_whale_sighting"
57.83,-35.83,"no_sperm_whale_sighting"
41.11,-2.73,"no_sperm_whale_sighting"
43.08,-12,"no_sperm_whale_sighting"
60.86,-30.46,"no_encounter"
43.75,-23.6,"no_sperm_whale_sighting"
39.9,-4.86,"no_encounter"
57.75,-35.58,"no_sperm_whale_sighting"
42.65,-31.58,"no_sperm_whale_sighting"
58.45,-21.28,"no_encounter"
35.83,-37.23,"no_sperm_whale_sighting"
46.98,-13.5,"no_encounter"
50.35,-38.9,"no_encounter"
39.48,-37.66,"no_encounter"
36.68,-24.68,"no_encounter"
52.43,-5.38,"no_sperm_whale_sighting"
38.35,-25.26,"no_sperm_whale_sighting"
65.91,-39.18,"no_sperm_whale_sighting"
53.33,-36.63,"no_sperm_whale_sighting"
77,-36.4,"no_sperm_whale_sighting"
47.38,-25.46,"no_sperm_whale_sighting"
42.2,-24.9,"no_encounter"
62.91,-36.43,"no_sperm_whale_sighting"
32.45,-31.98,"no_sperm_whale_sighting"
28,-37.01,"no_sperm_whale_sighting"
42.3,-8.98,"no_sperm_whale_sighting"
40,-26.25,"no_sperm_whale_sighting"
62,-31.06,"no_encounter"
50.05,0.53,"no_encounter"
81.08,-38.3,"no_encounter"
70.9,-34.08,"no_encounter"
41.21,-15.66,"no_encounter"
48.65,-24.65,"no_encounter"
36.26,-26.33,"no_sperm_whale_sighting"
30.18,-36.91,"no_encounter"
32.18,-38.31,"no_sperm_whale_sighting"
44.78,-30.98,"no_sperm_whale_sighting"
36.78,-38.4,"no_encounter"
55.66,-4.75,"no_sperm_whale_sighting"
61.93,-35.08,"no_sperm_whale_sighting"
48.93,-24.45,"no_encounter"
43.66,-24.96,"no_sperm_whale_sighting"
54.26,-15.96,"no_encounter"
41.73,-18.83,"no_sperm_whale_sighting"
44.66,-38.6,"no_encounter"
67.18,-38.55,"no_sperm_whale_sighting"
36.36,-26.36,"no_encounter"
35.83,-28.18,"no_encounter"
48.15,-23.5,"no_sperm_whale_sighting"
40.8,-22.65,"no_sperm_whale_sighting"
48.6,-24.5,"no_sperm_whale_sighting"
63.75,-20.5,"no_encounter"
41.86,-4.75,"no_sperm_whale_sighting"
44.23,-26.98,"no_encounter"
80.66,-39.48,"no_sperm_whale_sighting"
43.36,-24.43,"no_encounter"
30,-32.67,"no_encounter"
44,-27.76,"no_encounter"
36.66,-38.33,"no_encounter"
28.56,-36.63,"no_sperm_whale_sighting"
71.93,-31.15,"no_encounter"
68.4,-34.36,"no_sperm_whale_sighting"
80.18,-37.5,"no_encounter"
54.5,-36.78,"no_sperm_whale_sighting"
40.83,-37.88,"no_encounter"
76.63,-33.86,"no_sperm_whale_sighting"
43.16,-23.6,"no_sperm_whale_sighting"
41.4,-30.83,"no_encounter"
53.7,-35.66,"no_sperm_whale_sighting"
40.5,-22.33,"no_sperm_whale_sighting"
52.78,-5.73,"no_sperm_whale_sighting"
70.16,-29.5,"no_sperm_whale_sighting"
70.3,-38.43,"no_sperm_whale_sighting"
56.83,-19.65,"no_encounter"
71.8,-37.95,"no_encounter"
55.93,-4.2,"no_encounter"
55.48,-3.58,"no_encounter"
56.28,-3.25,"no_sperm_whale_sighting"
73.86,-37.16,"no_encounter"
65.86,-38.83,"no_encounter"
38.45,-25.71,"no_sperm_whale_sighting"
30.1,-34.91,"no_sperm_whale_sighting"
72,-33,"no_sperm_whale_sighting"
71.83,-34.55,"no_sperm_whale_sighting"
53.16,-5.01,"no_encounter"
42.66,-25.11,"no_encounter"
32.41,-33.88,"no_sperm_whale_sighting"
46.43,-33.5,"no_encounter"
52.2,-38.91,"no_sperm_whale_sighting"
51.55,-38.1,"no_sperm_whale_sighting"
63.4,-19.7,"no_sperm_whale_sighting"
26.36,-35.48,"no_sperm_whale_sighting"
42.85,-23.01,"no_encounter"
41.45,-14.21,"no_encounter"
57.7,-35.5,"no_sperm_whale_sighting"
70,-39.88,"no_sperm_whale_sighting"
48.15,-31,"no_sperm_whale_sighting"
40.98,-15.21,"no_sperm_whale_sighting"
58.46,-32.36,"no_encounter"
48.15,-21.1,"no_sperm_whale_sighting"
42.56,-15.5,"no_sperm_whale_sighting"
70.56,-34.15,"no_sperm_whale_sighting"
54.43,-3.13,"no_sperm_whale_sighting"
46.78,-26.03,"no_sperm_whale_sighting"
75,-36.7,"no_sperm_whale_sighting"
32.63,-40.16,"no_encounter"
42.81,-27.16,"no_encounter"
48.21,-26,"no_encounter"
39.25,-25.93,"no_encounter"
43.5,-24.5,"no_encounter"
57.03,-20.31,"no_sperm_whale_sighting"
44.86,-8.96,"no_encounter"
40.15,-22.03,"no_sperm_whale_sighting"
43,-3.83,"no_sperm_whale_sighting"
61.03,-36.58,"no_sperm_whale_sighting"
40.06,-25.06,"no_sperm_whale_sighting"
38.08,-39,"no_encounter"
54.35,-40.16,"no_sperm_whale_sighting"
48.2,2.41,"no_encounter"
33.66,-37.93,"no_sperm_whale_sighting"
42.48,-33.83,"no_encounter"
55.6,17.18,"no_encounter"
52.16,-4.45,"no_sperm_whale_sighting"
36,-26.8,"no_sperm_whale_sighting"
44.05,-11.91,"no_sperm_whale_sighting"
74.91,-33.95,"no_sperm_whale_sighting"
32.45,-26,"no_encounter"
42.16,-38.85,"no_sperm_whale_sighting"
43.28,-38.3,"no_sperm_whale_sighting"
75.55,6.28,"no_encounter"
40.55,-17.5,"no_encounter"
57.39,-20.97,"no_encounter"
40.86,-10.7,"no_encounter"
71.8,-37.95,"no_sperm_whale_sighting"
79.83,-34.8,"no_sperm_whale_sighting"
71.5,-33.71,"no_sperm_whale_sighting"
31,-38.2,"no_sperm_whale_sighting"
51.05,-33.71,"no_encounter"
52.83,-6.65,"no_encounter"
39.5,-38.66,"no_encounter"
39.13,-39.08,"no_sperm_whale_sighting"
48.55,-25.51,"no_sperm_whale_sighting"
41,-22.63,"no_sperm_whale_sighting"
54.48,5.6,"no_sperm_whale_sighting"
42,-38.33,"no_sperm_whale_sighting"
61.95,-35.6,"no_encounter"
63.5,-38.78,"no_encounter"
48,-24.33,"no_sperm_whale_sighting"
61.5,-35.45,"no_sperm_whale_sighting"
75.43,8.33,"no_encounter"
52.86,-36.68,"no_encounter"
29.61,-35.13,"no_sperm_whale_sighting"
52.26,-23.65,"no_sperm_whale_sighting"
39.4,-25.1,"no_encounter"
78.15,-24.63,"no_sperm_whale_sighting"
63.6,-37.9,"no_sperm_whale_sighting"
52.41,3.83,"no_sperm_whale_sighting"
63.21,-32.78,"no_sperm_whale_sighting"
54.6,-32.11,"no_encounter"
54,-4.31,"no_encounter"
43,-4.03,"no_sperm_whale_sighting"
44.76,-11.66,"no_sperm_whale_sighting"
60.5,-8.7,"no_sperm_whale_sighting"
28.73,-34,"no_encounter"
41.9,-13.83,"no_encounter"
50.5,-32.23,"no_encounter"
71.65,-34.41,"no_sperm_whale_sighting"
53.16,-11.48,"no_sperm_whale_sighting"
82.16,-37.81,"no_sperm_whale_sighting"
42.68,-24.28,"no_encounter"
43.75,-8.61,"no_encounter"
39.33,-18.36,"no_encounter"
35,-25.75,"no_encounter"
32.45,-26,"no_sperm_whale_sighting"
68.3,-39.33,"no_encounter"
49.41,-25.66,"no_sperm_whale_sighting"
48.5,-25.86,"no_encounter"
54.55,-25.3,"no_sperm_whale_sighting"
77.06,-35.66,"no_sperm_whale_sighting"
62.51,-18.8,"no_sperm_whale_sighting"
76.78,-29.26,"no_encounter"
46.95,-9,"no_encounter"
71.51,-37.5,"no_encounter"
77.31,-37.25,"no_sperm_whale_sighting"
48.28,15.58,"no_sperm_whale_sighting"
52.83,-6.95,"no_sperm_whale_sighting"
76.48,-37.9,"no_encounter"
50,-36.25,"no_encounter"
66.35,-34.13,"no_encounter"
59.16,-30.46,"no_encounter"
41.2,-24.33,"no_encounter"
61,-38.16,"no_sperm_whale_sighting"
50,-23.66,"no_encounter"
65.38,-34.33,"no_sperm_whale_sighting"
32.45,-26,"no_sperm_whale_sighting"
48.83,-25.58,"no_sperm_whale_sighting"
53.81,-4.31,"no_encounter"
67.86,-37.5,"no_sperm_whale_sighting"
50.18,-3.95,"no_encounter"
61.5,-35.56,"no_sperm_whale_sighting"
61.26,-34.05,"no_encounter"
52.66,-24.98,"no_encounter"
59.59,-28.38,"no_sperm_whale_sighting"
69.41,-33.58,"no_sperm_whale_sighting"
44.93,-9.66,"no_encounter"
49.5,-1.01,"no_sperm_whale_sighting"
31.31,-37.96,"no_sperm_whale_sighting"
27,-37.78,"no_sperm_whale_sighting"
47.55,-25.53,"no_encounter"
79.66,7.13,"no_encounter"
66,-36.8,"no_encounter"
58.41,-36.46,"no_encounter"
80.31,-32.83,"no_sperm_whale_sighting"
77.51,-38.71,"no_encounter"
35,-32.23,"no_encounter"
65.41,-35.35,"no_encounter"
40.85,-22.38,"no_encounter"
66.38,-20.38,"no_sperm_whale_sighting"
53.2,-4.93,"no_sperm_whale_sighting"
68.93,-33.88,"no_sperm_whale_sighting"
45.33,-13.3,"no_encounter"
32.13,-36.16,"no_encounter"
68.66,-35.16,"no_sperm_whale_sighting"
58.63,-7.55,"no_encounter"
39.51,-23.68,"no_sperm_whale_sighting"
49.66,-4.83,"no_encounter"
62.53,-37.9,"no_encounter"
48.21,-23.83,"no_encounter"
30.55,-33.7,"no_encounter"
73.5,-34.83,"no_sperm_whale_sighting"
34.39,-38.56,"no_encounter"
31.46,-32.33,"no_encounter"
39.21,-28.86,"no_encounter"
55.88,-22.86,"no_encounter"
58.5,-34.88,"no_sperm_whale_sighting"
60.16,-35.78,"no_sperm_whale_sighting"
41.25,-10.73,"no_sperm_whale_sighting"
61.93,-22.4,"no_sperm_whale_sighting"
40.75,-26.53,"no_encounter"
63.33,-38.13,"no_sperm_whale_sighting"
59.06,-34.83,"no_sperm_whale_sighting"
43.5,-23.81,"no_encounter"
60.23,-35.01,"no_encounter"
58.3,-35.35,"no_sperm_whale_sighting"
58,16.6,"no_sperm_whale_sighting"
29.58,-36.51,"no_encounter"
56,-6,"no_encounter"
37.98,-23.31,"no_encounter"
69.08,7.78,"no_sperm_whale_sighting"
43.66,-7.73,"no_sperm_whale_sighting"
49,-38.48,"no_sperm_whale_sighting"
48.4,-23.33,"no_sperm_whale_sighting"
50.18,-39.55,"no_sperm_whale_sighting"
59.5,-7.28,"no_sperm_whale_sighting"
47.98,-24.4,"no_sperm_whale_sighting"
56.33,-28.21,"no_sperm_whale_sighting"
63.2,-34.46,"no_encounter"
46.53,-35.98,"no_encounter"
58.6,-35.16,"no_sperm_whale_sighting"
51,3.86,"no_encounter"
57.16,-36.2,"no_encounter"
56.26,12.5,"no_encounter"
33.76,-37.33,"no_encounter"
56,16.66,"no_sperm_whale_sighting"
68.51,-37.96,"no_encounter"
56.8,-25.6,"no_sperm_whale_sighting"
55.16,10.16,"no_encounter"
41.28,-2.45,"no_sperm_whale_sighting"
73.9,-38.03,"no_sperm_whale_sighting"
61.05,-33.88,"no_encounter"
61.68,-26.81,"no_encounter"
50.08,-16.41,"no_encounter"
49.85,-27.65,"no_encounter"
44.43,-13.31,"no_encounter"
74.2,1,"no_encounter"
52.16,-39.7,"no_sperm_whale_sighting"
69.5,-35.83,"no_sperm_whale_sighting"
56.18,15.11,"no_sperm_whale_sighting"
42.83,-3.25,"no_sperm_whale_sighting"
45.66,-13.73,"no_encounter"
43.78,-29.66,"no_sperm_whale_sighting"
39.1,-39.25,"no_encounter"
36.53,-25.48,"no_sperm_whale_sighting"
36.96,-26.71,"no_encounter"
71.93,-34.51,"no_sperm_whale_sighting"
68.83,-22.25,"no_sperm_whale_sighting"
56.08,-3.8,"no_encounter"
58.93,-25.66,"no_sperm_whale_sighting"
49.31,-23.16,"no_encounter"
36.33,-24.85,"no_sperm_whale_sighting"
41.13,-27.56,"no_encounter"
61.28,-39.11,"no_encounter"
57.53,-5.36,"no_encounter"
76.25,-34.31,"no_sperm_whale_sighting"
67.16,-34.36,"no_encounter"
42.66,-18.85,"no_sperm_whale_sighting"
47.95,-25.6,"no_encounter"
55.5,-4.67,"no_sperm_whale_sighting"
43.66,-35.7,"no_encounter"
54.31,-37.15,"no_sperm_whale_sighting"
54,-36.5,"no_encounter"
70.83,-34.58,"no_encounter"
48.58,-24.23,"no_encounter"
46.01,-37.83,"no_sperm_whale_sighting"
70.36,-35,"no_encounter"
29,-37.15,"no_encounter"
74.71,-34.38,"no_sperm_whale_sighting"
48.51,-25.16,"no_encounter"
79.33,7.36,"no_sperm_whale_sighting"
73.75,-38,"no_encounter"
66.78,11.86,"no_sperm_whale_sighting"
42.88,-23.31,"no_sperm_whale_sighting"
51.46,-20.18,"no_sperm_whale_sighting"
61.45,-36.41,"no_encounter"
75.33,-37.88,"no_encounter"
49.85,-36.51,"no_sperm_whale_sighting"
53.06,-29.6,"no_sperm_whale_sighting"
48.93,-32.98,"no_encounter"
70.5,-33.16,"no_sperm_whale_sighting"
68.85,-38.53,"no_encounter"
79.5,6.88,"no_sperm_whale_sighting"
55.5,-3.85,"no_encounter"
45.2,-9.66,"no_encounter"
73.51,-34.31,"no_encounter"
51,-4.25,"no_sperm_whale_sighting"
62.38,-35.08,"no_encounter"
55.38,-18.43,"no_sperm_whale_sighting"
65.85,-32.55,"no_encounter"
66.43,-33.56,"no_sperm_whale_sighting"
35.81,-27,"no_encounter"
46.58,-26.55,"no_encounter"
49.23,-23.51,"no_encounter"
58.03,-27.6,"no_sperm_whale_sighting"
41.15,-21.65,"no_encounter"
62.25,-35.81,"no_sperm_whale_sighting"
67.45,-33.9,"no_sperm_whale_sighting"
77.15,-37.58,"no_sperm_whale_sighting"
44,-38.66,"no_sperm_whale_sighting"
37.43,-24.01,"no_encounter"
30.61,-38.45,"no_sperm_whale_sighting"
67.33,-38.2,"no_sperm_whale_sighting"
69.48,-36.48,"no_sperm_whale_sighting"
54.96,-19.03,"no_encounter"
26.46,-34.4,"no_encounter"
35.1,-25.56,"no_sperm_whale_sighting"
62.77,-19.75,"no_sperm_whale_sighting"
75.16,-40.01,"no_encounter"
50.63,-17,"no_encounter"
57.96,-5.28,"no_encounter"
54.83,-31.13,"no_sperm_whale_sighting"
40.2,-26.4,"no_encounter"
44.33,-10.1,"no_sperm_whale_sighting"
43.5,-5.03,"no_sperm_whale_sighting"
60.89,-19.93,"no_sperm_whale_sighting"
35.83,-28.18,"no_sperm_whale_sighting"
70.48,-35.5,"no_encounter"
73.66,-33.96,"no_encounter"
33.78,-30.28,"no_encounter"
36.95,-25.5,"no_encounter"
43,-13.5,"no_encounter"
42.75,-37.3,"no_encounter"
29.08,-38.03,"no_encounter"
60.73,-6.23,"no_encounter"
50.66,-9.42,"no_sperm_whale_sighting"
79.81,-0.8,"no_sperm_whale_sighting"
49.16,-24.66,"no_sperm_whale_sighting"
64.75,-34.9,"no_sperm_whale_sighting"
52.83,-26.25,"no_encounter"
36.83,-23.75,"no_encounter"
80.1,-34.86,"no_sperm_whale_sighting"
28.83,-34.21,"no_encounter"
28.06,-38.21,"no_encounter"
57.83,-3.6,"no_sperm_whale_sighting"
44.78,-9.05,"no_encounter"
72.86,-38.86,"no_sperm_whale_sighting"
54.36,1.11,"no_encounter"
49.45,-22.25,"no_encounter"
52.5,11.2,"no_sperm_whale_sighting"
51.76,14.13,"no_encounter"
77.13,-32.96,"no_sperm_whale_sighting"
35.66,-37.66,"no_encounter"
52.61,-3.75,"no_sperm_whale_sighting"
71.28,-35.35,"no_encounter"
31.41,-37.91,"no_sperm_whale_sighting"
53.18,-16.15,"no_sperm_whale_sighting"
67.9,-20.46,"no_sperm_whale_sighting"
57.46,-20.26,"no_sperm_whale_sighting"
49.2,-27.8,"no_sperm_whale_sighting"
35.41,-36.96,"no_sperm_whale_sighting"
34.43,-33.78,"no_sperm_whale_sighting"
48.58,-25.61,"no_encounter"
33.45,-37.95,"no_encounter"
44.6,-11.56,"no_sperm_whale_sighting"
42,-23.75,"no_sperm_whale_sighting"
41.08,-16.71,"no_sperm_whale_sighting"
33.83,-31.35,"no_encounter"
39.35,-22.33,"no_sperm_whale_sighting"
39,-33.93,"no_encounter"
50.53,-27,"no_encounter"
71.38,-34.1,"no_encounter"
30.83,-38.25,"no_encounter"
44.16,-38.01,"no_encounter"
65.83,-35.28,"no_sperm_whale_sighting"
38.4,-24.46,"no_sperm_whale_sighting"
48,-25.11,"no_encounter"
